Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
F3_D15SAL,498382,28.361482844370332,integer,82,"20: 12,452; 10: 12,172; 15: 11,107"
F3_D15MAH,498403,28.358464258505943,integer,13,"0: 157,804; 6: 7,989; 3: 6,342"
F3_D16SHASLIR,501747,27.87779039514726,integer,8,"6: 78,544; 7: 57,633; 5: 19,541"
F3_D16SHASLIS,501747,27.87779039514726,integer,116,"48: 38,688; 60: 16,233; 56: 12,381"
F3_D16SHHAMRO,501736,27.879371559171474,integer,8,"6: 78,366; 7: 59,388; 5: 19,129"
F3_D16SHHAMSA,501736,27.879371559171474,integer,120,"48: 38,488; 60: 16,388; 56: 12,464"
F3_D17,616116,11.438140551107534,string,12,"1: 20,250; 7: 17,439; 6: 15,239"
F3_D18SHANBEH,498443,28.3527145711452,integer,26,"8: 58,799; 10: 31,063; 0: 30,340"
F3_D18YEKSHAN,498430,28.35458321953743,integer,25,"8: 56,972; 0: 37,588; 10: 30,046"
F3_D18DOSHANB,498434,28.354008250801364,integer,25,"8: 57,696; 0: 34,376; 10: 30,432"
F3_D18SESHANB,498446,28.352283344593143,integer,25,"8: 58,893; 0: 32,768; 10: 30,925"
F3_D18CHARSHA,498453,28.35127714930501,integer,26,"8: 55,513; 0: 40,254; 10: 29,511"
F3_D18PANSHAN,498563,28.335465509062942,integer,25,"0: 56,620; 8: 48,998; 10: 27,093"
F3_D18JOMEH,499140,28.252526268884125,integer,24,"0: 129,936; 8: 14,331; 10: 11,961"
F3_D18JAM,498381,28.361626586554355,integer,123,"48: 28,975; 60: 13,636; 40: 12,632"
F3_D19,653333,6.088487688481936,string,12,"1: 20,999; 8: 6,287; 9: 4,576"
F3_D20,692356,0.47923644151849354,string,5,"1: 2,245; 2: 936; &: 153"
F3_D21,498381,28.361626586554355,string,5,"2: 157,080; 1: 40,221; &: 8"
F3_D22,655469,5.7814543834179055,integer,3,"1: 37,945; 2: 2,276"
F3_D23,657745,5.454297172591238,string,7,"1: 18,558; 4: 7,840; 2: 6,830"
F3_D24,498381,28.361626586554355,string,5,"2: 180,778; 1: 16,524; &: 7"
F3_D25,679166,2.3751958487257308,string,9,"1: 14,309; 4: 1,053; 3: 700"
F3_D26,679381,2.344291279161692,string,6,"3: 5,789; 2: 5,477; 1: 4,977"
F3_D27ROZ,498381,28.361626586554355,string,11,"6: 105,758; 7: 54,629; 5: 19,173"
F3_D27SAAT,498381,28.361626586554355,string,120,"048: 54,932; 060: 21,855; 056: 13,361"
F3_D28,687973,1.1092584340726463,integer,176,"6111: 2,399; 6121: 2,306; 6112: 948"
F3_D29,687973,1.1092584340726463,string,206,"01110: 1,783; 01440: 1,282; 01411: 1,041"
F3_D30,687973,1.1092584340726463,string,11,"02: 5,790; 03: 800; 04: 603"
F3_D31,313559,54.92834452126666,integer,3,"2: 356,059; 1: 26,072"
F3_D1_32,669618,3.747646221736689,integer,3,"2: 19,788; 1: 6,284"
F3_D2_32,669618,3.747646221736689,integer,3,"2: 17,688; 1: 8,384"
F3_D3_32,669618,3.747646221736689,integer,3,"2: 15,656; 1: 10,416"
F3_D4_32,669618,3.747646221736689,integer,3,"1: 24,323; 2: 1,749"
F3_D5_32,669618,3.747646221736689,integer,3,"2: 21,389; 1: 4,683"
F3_D6_32,669618,3.747646221736689,integer,3,"2: 24,967; 1: 1,105"
F3_D7_32,669618,3.747646221736689,integer,3,"2: 15,999; 1: 10,073"
F3_D8_32,669619,3.747502479552678,integer,3,"2: 24,803; 1: 1,268"
F3_D9_32,695690,-0.0,integer,1,
F3_D33,339631,51.18069829952996,integer,13,"10: 179,488; 9: 101,110; 11: 23,229"
F3_D34,668609,3.892682085411603,integer,3,"1: 26,127; 2: 954"
F3_D35SAL,669563,3.7555520418577237,string,25,"00: 11,299; 01: 5,876; 02: 3,829"
F3_D35MAH,669566,3.755120815305668,string,15,"00: 11,931; 01: 2,551; 06: 2,539"
F3_D36,669563,3.7555520418577237,string,9,"1: 14,772; 2: 8,597; 3: 1,478"
F3_D37SAL,680863,2.131265362445922,string,59,"02: 2,442; 01: 1,064; 03: 1,051"
F3_D37MAH,680918,2.1233595423248874,string,15,"00: 11,949; 06: 711; 02: 361"
F3_D38,680831,2.135865112334512,string,5,"2: 14,436; 1: 422; &: 1"
F3_D39,669563,3.7555520418577237,integer,3,"1: 14,652; 2: 11,475"
F3_D40SAL,681038,2.10611048024264,integer,7,"0: 8,982; 1: 2,804; 2: 1,620"
F3_D40MAH,681038,2.10611048024264,integer,13,"0: 4,440; 1: 2,074; 2: 1,864"
F3_D41,681038,2.10611048024264,integer,276,"9314: 3,143; 112: 2,030; 5220: 934"
F3_D42,681038,2.10611048024264,string,338,"41000: 3,488; 84220: 1,762; 43300: 511"
F3_D43,681038,2.10611048024264,string,13,"04: 9,405; 05: 2,502; 02: 2,226"
F3_D44,681038,2.10611048024264,string,17,"04: 4,327; 11: 2,058; 01: 1,944"
F3_D45,686915,1.2613376647644836,integer,3,"1: 8,341; 2: 434"
F3_D46,694302,0.1995141514180121,string,8,5: 523; 4: 400; 2: 171
F3_D47,339686,51.17279247940893,integer,6,"2: 185,595; 1: 101,256; 5: 25,012"
F3_D48SAAT,669563,3.7555520418577237,integer,20,"8: 15,860; 6: 3,671; 10: 2,374"
F3_D48ROZ,669563,3.7555520418577237,integer,8,"6: 19,993; 7: 2,579; 5: 2,022"
F3_D49,669563,3.7555520418577237,string,5,"2: 20,031; 1: 5,885; &: 211"
F3_D50,669563,3.7555520418577237,string,6,"3: 16,409; 2: 6,861; 1: 2,349"
IW10_Yearly,0,100.0,floating,44076,108.6855: 323; 111.6775: 314; 108.4935: 295
IW15_Yearly,695690,-0.0,integer,1,
ActivityStatus,116251,83.289827365637,integer,4,"3: 356,003; 1: 197,309; 2: 26,127"
NobatAmargiri,0,100.0,integer,4,"4: 176,490; 2: 175,509; 3: 175,298"
